order_id,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,sales_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description
140,539,35025,2021-04-08,2021-04-13,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,4362,Port Blake,Queensland,Australia,660.0,575.0,100.0,1.0,100.0,Jacket,Bomber,XS,green,90.0,48.0,"A green coloured, XS sized, Bomber Jacket"
140,539,35025,2021-04-08,2021-04-13,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,4362,Port Blake,Queensland,Australia,661.0,533.0,98.0,2.0,196.0,Jacket,Leather,L,orange,113.0,78.0,"A orange coloured, L sized, Leather Jacket"
140,539,35025,2021-04-08,2021-04-13,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,4362,Port Blake,Queensland,Australia,662.0,687.0,113.0,3.0,339.0,Jacket,Parka,M,blue,119.0,54.0,"A blue coloured, M sized, Parka Jacket"
140,539,35025,2021-04-08,2021-04-13,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,4362,Port Blake,Queensland,Australia,663.0,628.0,112.0,1.0,112.0,Jacket,Cardigan,L,violet,118.0,66.0,"A violet coloured, L sized, Cardigan Jacket"
140,539,35025,2021-04-08,2021-04-13,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,4362,Port Blake,Queensland,Australia,664.0,1130.0,102.0,3.0,306.0,Trousers,Cargo Pants,XS,yellow,106.0,68.0,"A yellow coloured, XS sized, Cargo Pants Trousers"
141,528,40203,2021-08-26,2021-09-13,Cad Dominichetti,Non-binary,63,556 Jacobson PlaceApt. 974,1126,Lake Madelineton,Western Australia,Australia,665.0,805.0,117.0,3.0,351.0,Jacket,Shearling,XS,red,95.0,74.0,"A red coloured, XS sized, Shearling Jacket"
141,528,40203,2021-08-26,2021-09-13,Cad Dominichetti,Non-binary,63,556 Jacobson PlaceApt. 974,1126,Lake Madelineton,Western Australia,Australia,666.0,950.0,97.0,1.0,97.0,Trousers,Slim-Fit,XS,orange,119.0,69.0,"A orange coloured, XS sized, Slim-Fit Trousers"
141,528,40203,2021-08-26,2021-09-13,Cad Dominichetti,Non-binary,63,556 Jacobson PlaceApt. 974,1126,Lake Madelineton,Western Australia,Australia,667.0,733.0,119.0,3.0,357.0,Jacket,Trench Coat,L,violet,112.0,76.0,"A violet coloured, L sized, Trench Coat Jacket"
142,237,53165,2021-06-15,2021-07-12,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,668.0,8.0,96.0,3.0,288.0,Shirt,Oxford Cloth,L,orange,114.0,48.0,"A orange coloured, L sized, Oxford Cloth Shirt"
142,237,53165,2021-06-15,2021-07-12,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,669.0,843.0,113.0,2.0,226.0,Trousers,Chinos,L,red,100.0,44.0,"A red coloured, L sized, Chinos Trousers"
142,237,53165,2021-06-15,2021-07-12,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,670.0,131.0,92.0,3.0,276.0,Shirt,Denim,S,indigo,115.0,69.0,"A indigo coloured, S sized, Denim Shirt"
142,237,53165,2021-06-15,2021-07-12,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,671.0,575.0,100.0,3.0,300.0,Jacket,Bomber,XS,green,90.0,48.0,"A green coloured, XS sized, Bomber Jacket"
142,237,53165,2021-06-15,2021-07-12,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,672.0,717.0,119.0,3.0,357.0,Jacket,Trench Coat,M,green,112.0,67.0,"A green coloured, M sized, Trench Coat Jacket"
142,237,53165,2021-06-15,2021-07-12,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,673.0,1237.0,112.0,3.0,336.0,Trousers,Tracksuit Bottoms,M,yellow,91.0,80.0,"A yellow coloured, M sized, Tracksuit Bottoms Trousers"
142,237,53165,2021-06-15,2021-07-12,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,674.0,712.0,119.0,1.0,119.0,Jacket,Trench Coat,M,yellow,112.0,54.0,"A yellow coloured, M sized, Trench Coat Jacket"
142,237,53165,2021-06-15,2021-07-12,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,675.0,932.0,96.0,3.0,288.0,Trousers,Drawstring,M,blue,104.0,41.0,"A blue coloured, M sized, Drawstring Trousers"
142,237,53165,2021-06-15,2021-07-12,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,676.0,630.0,93.0,3.0,279.0,Jacket,Coach,XS,red,115.0,71.0,"A red coloured, XS sized, Coach Jacket"
143,828,37187,2021-02-08,2021-02-11,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,677.0,740.0,109.0,2.0,218.0,Jacket,Peacoat,XS,orange,102.0,78.0,"A orange coloured, XS sized, Peacoat Jacket"
143,828,37187,2021-02-08,2021-02-11,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,678.0,94.0,118.0,2.0,236.0,Shirt,Flannel,XL,blue,96.0,61.0,"A blue coloured, XL sized, Flannel Shirt"
143,828,37187,2021-02-08,2021-02-11,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,679.0,1083.0,93.0,1.0,93.0,Trousers,Joggers,L,violet,94.0,60.0,"A violet coloured, L sized, Joggers Trousers"
143,828,37187,2021-02-08,2021-02-11,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,680.0,387.0,119.0,1.0,119.0,Shirt,Casual Slim Fit,M,red,113.0,67.0,"A red coloured, M sized, Casual Slim Fit Shirt"
143,828,37187,2021-02-08,2021-02-11,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,681.0,1123.0,102.0,3.0,306.0,Trousers,Cargo Pants,L,red,106.0,61.0,"A red coloured, L sized, Cargo Pants Trousers"
143,828,37187,2021-02-08,2021-02-11,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,682.0,837.0,117.0,1.0,117.0,Jacket,Shearling,M,violet,95.0,74.0,"A violet coloured, M sized, Shearling Jacket"
144,928,15762,2021-05-22,2021-05-28,Hughie Trelease,Bigender,63,5014 Gemma ParadeSuite 066,1048,Haydentown,Australian Capital Territory,Australia,683.0,698.0,113.0,1.0,113.0,Jacket,Parka,L,violet,119.0,53.0,"A violet coloured, L sized, Parka Jacket"
144,928,15762,2021-05-22,2021-05-28,Hughie Trelease,Bigender,63,5014 Gemma ParadeSuite 066,1048,Haydentown,Australian Capital Territory,Australia,684.0,295.0,105.0,3.0,315.0,Shirt,Cuban Collar,XS,green,93.0,63.0,"A green coloured, XS sized, Cuban Collar Shirt"
144,928,15762,2021-05-22,2021-05-28,Hughie Trelease,Bigender,63,5014 Gemma ParadeSuite 066,1048,Haydentown,Australian Capital Territory,Australia,685.0,461.0,118.0,2.0,236.0,Jacket,Puffer,S,orange,110.0,69.0,"A orange coloured, S sized, Puffer Jacket"
144,928,15762,2021-05-22,2021-05-28,Hughie Trelease,Bigender,63,5014 Gemma ParadeSuite 066,1048,Haydentown,Australian Capital Territory,Australia,686.0,680.0,113.0,2.0,226.0,Jacket,Parka,XS,green,119.0,75.0,"A green coloured, XS sized, Parka Jacket"
145,871,26358,2021-02-02,2021-02-10,Calypso Ellaway,Bigender,48,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,687.0,1138.0,102.0,1.0,102.0,Trousers,Cargo Pants,L,green,106.0,42.0,"A green coloured, L sized, Cargo Pants Trousers"
145,871,26358,2021-02-02,2021-02-10,Calypso Ellaway,Bigender,48,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,688.0,623.0,112.0,3.0,336.0,Jacket,Cardigan,L,indigo,118.0,40.0,"A indigo coloured, L sized, Cardigan Jacket"
145,871,26358,2021-02-02,2021-02-10,Calypso Ellaway,Bigender,48,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,689.0,655.0,93.0,2.0,186.0,Jacket,Coach,XS,indigo,115.0,42.0,"A indigo coloured, XS sized, Coach Jacket"
145,871,26358,2021-02-02,2021-02-10,Calypso Ellaway,Bigender,48,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,690.0,472.0,118.0,3.0,354.0,Jacket,Puffer,M,green,110.0,72.0,"A green coloured, M sized, Puffer Jacket"
146,912,22750,2021-08-30,2021-09-26,Chancey Iacovozzo,Agender,60,501 Nader RidgeApt. 355,7229,West John,Tasmania,Australia,691.0,17.0,96.0,3.0,288.0,Shirt,Oxford Cloth,M,green,114.0,60.0,"A green coloured, M sized, Oxford Cloth Shirt"
146,912,22750,2021-08-30,2021-09-26,Chancey Iacovozzo,Agender,60,501 Nader RidgeApt. 355,7229,West John,Tasmania,Australia,692.0,610.0,112.0,3.0,336.0,Jacket,Cardigan,XS,green,118.0,40.0,"A green coloured, XS sized, Cardigan Jacket"
147,818,20690,2021-09-28,2021-10-16,Nathaniel McCandless,Polygender,59,5085 Bergstrom MewsApt. 347,3302,West Eviebury,Western Australia,Australia,693.0,1250.0,112.0,1.0,112.0,Trousers,Tracksuit Bottoms,XS,indigo,91.0,63.0,"A indigo coloured, XS sized, Tracksuit Bottoms Trousers"
148,573,14073,2021-01-14,2021-01-24,Atlante Dissman,Male,37,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia,694.0,213.0,106.0,1.0,106.0,Shirt,Chambray,L,red,105.0,44.0,"A red coloured, L sized, Chambray Shirt"
148,573,14073,2021-01-14,2021-01-24,Atlante Dissman,Male,37,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia,695.0,779.0,91.0,3.0,273.0,Jacket,Pullover,XL,orange,114.0,69.0,"A orange coloured, XL sized, Pullover Jacket"
148,573,14073,2021-01-14,2021-01-24,Atlante Dissman,Male,37,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia,696.0,1214.0,105.0,3.0,315.0,Trousers,Pleated,XL,blue,90.0,55.0,"A blue coloured, XL sized, Pleated Trousers"
148,573,14073,2021-01-14,2021-01-24,Atlante Dissman,Male,37,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia,697.0,220.0,106.0,3.0,318.0,Shirt,Chambray,XS,yellow,105.0,57.0,"A yellow coloured, XS sized, Chambray Shirt"
149,500,31490,2021-03-03,2021-03-14,Carlen Kelway,Non-binary,78,74 Aaron HillSuite 794,1819,Port Haydenchester,Western Australia,Australia,698.0,423.0,107.0,1.0,107.0,Jacket,Denim,L,red,92.0,63.0,"A red coloured, L sized, Denim Jacket"
149,500,31490,2021-03-03,2021-03-14,Carlen Kelway,Non-binary,78,74 Aaron HillSuite 794,1819,Port Haydenchester,Western Australia,Australia,699.0,549.0,98.0,3.0,294.0,Jacket,Leather,XL,blue,113.0,67.0,"A blue coloured, XL sized, Leather Jacket"
149,500,31490,2021-03-03,2021-03-14,Carlen Kelway,Non-binary,78,74 Aaron HillSuite 794,1819,Port Haydenchester,Western Australia,Australia,700.0,931.0,96.0,1.0,96.0,Trousers,Drawstring,S,blue,104.0,48.0,"A blue coloured, S sized, Drawstring Trousers"
149,500,31490,2021-03-03,2021-03-14,Carlen Kelway,Non-binary,78,74 Aaron HillSuite 794,1819,Port Haydenchester,Western Australia,Australia,701.0,380.0,94.0,2.0,188.0,Shirt,Henley,XS,violet,92.0,50.0,"A violet coloured, XS sized, Henley Shirt"
149,500,31490,2021-03-03,2021-03-14,Carlen Kelway,Non-binary,78,74 Aaron HillSuite 794,1819,Port Haydenchester,Western Australia,Australia,702.0,93.0,118.0,3.0,354.0,Shirt,Flannel,L,blue,96.0,44.0,"A blue coloured, L sized, Flannel Shirt"
150,462,34428,2021-06-22,2021-06-27,Francklyn Willeman,Non-binary,45,22 Ellie View RdApt. 141,1919,D'amoreborough,South Australia,Australia,703.0,736.0,109.0,1.0,109.0,Jacket,Peacoat,S,red,102.0,67.0,"A red coloured, S sized, Peacoat Jacket"
150,462,34428,2021-06-22,2021-06-27,Francklyn Willeman,Non-binary,45,22 Ellie View RdApt. 141,1919,D'amoreborough,South Australia,Australia,704.0,1110.0,115.0,3.0,345.0,Trousers,Cropped,XS,indigo,99.0,55.0,"A indigo coloured, XS sized, Cropped Trousers"
150,462,34428,2021-06-22,2021-06-27,Francklyn Willeman,Non-binary,45,22 Ellie View RdApt. 141,1919,D'amoreborough,South Australia,Australia,705.0,263.0,95.0,3.0,285.0,Shirt,Polo,L,green,117.0,68.0,"A green coloured, L sized, Polo Shirt"
150,462,34428,2021-06-22,2021-06-27,Francklyn Willeman,Non-binary,45,22 Ellie View RdApt. 141,1919,D'amoreborough,South Australia,Australia,706.0,234.0,106.0,2.0,212.0,Shirt,Chambray,XL,blue,105.0,43.0,"A blue coloured, XL sized, Chambray Shirt"
151,357,24626,2021-08-08,2021-09-01,Crawford Bolden,Polygender,41,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,707.0,772.0,91.0,1.0,91.0,Jacket,Pullover,M,red,114.0,55.0,"A red coloured, M sized, Pullover Jacket"
151,357,24626,2021-08-08,2021-09-01,Crawford Bolden,Polygender,41,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,708.0,842.0,113.0,2.0,226.0,Trousers,Chinos,M,red,100.0,54.0,"A red coloured, M sized, Chinos Trousers"
151,357,24626,2021-08-08,2021-09-01,Crawford Bolden,Polygender,41,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,709.0,287.0,105.0,3.0,315.0,Shirt,Cuban Collar,M,orange,93.0,49.0,"A orange coloured, M sized, Cuban Collar Shirt"
151,357,24626,2021-08-08,2021-09-01,Crawford Bolden,Polygender,41,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,710.0,992.0,106.0,1.0,106.0,Trousers,Wool,M,yellow,111.0,43.0,"A yellow coloured, M sized, Wool Trousers"
152,320,24866,2021-03-09,2021-03-12,Dani Pinches,Polygender,43,83 Reynolds ParadeSuite 974,299,Howehaven,Tasmania,Australia,711.0,246.0,95.0,1.0,95.0,Shirt,Polo,S,red,117.0,60.0,"A red coloured, S sized, Polo Shirt"
152,320,24866,2021-03-09,2021-03-12,Dani Pinches,Polygender,43,83 Reynolds ParadeSuite 974,299,Howehaven,Tasmania,Australia,712.0,731.0,119.0,1.0,119.0,Jacket,Trench Coat,S,violet,112.0,69.0,"A violet coloured, S sized, Trench Coat Jacket"
152,320,24866,2021-03-09,2021-03-12,Dani Pinches,Polygender,43,83 Reynolds ParadeSuite 974,299,Howehaven,Tasmania,Australia,713.0,490.0,102.0,1.0,102.0,Jacket,Windbreaker,XS,red,109.0,79.0,"A red coloured, XS sized, Windbreaker Jacket"
152,320,24866,2021-03-09,2021-03-12,Dani Pinches,Polygender,43,83 Reynolds ParadeSuite 974,299,Howehaven,Tasmania,Australia,714.0,897.0,94.0,1.0,94.0,Trousers,Cords,M,blue,113.0,47.0,"A blue coloured, M sized, Cords Trousers"
152,320,24866,2021-03-09,2021-03-12,Dani Pinches,Polygender,43,83 Reynolds ParadeSuite 974,299,Howehaven,Tasmania,Australia,715.0,537.0,98.0,3.0,294.0,Jacket,Leather,M,yellow,113.0,77.0,"A yellow coloured, M sized, Leather Jacket"
152,320,24866,2021-03-09,2021-03-12,Dani Pinches,Polygender,43,83 Reynolds ParadeSuite 974,299,Howehaven,Tasmania,Australia,716.0,904.0,94.0,3.0,282.0,Trousers,Cords,XL,indigo,113.0,70.0,"A indigo coloured, XL sized, Cords Trousers"
152,320,24866,2021-03-09,2021-03-12,Dani Pinches,Polygender,43,83 Reynolds ParadeSuite 974,299,Howehaven,Tasmania,Australia,717.0,1230.0,112.0,1.0,112.0,Trousers,Tracksuit Bottoms,XS,orange,91.0,57.0,"A orange coloured, XS sized, Tracksuit Bottoms Trousers"
152,320,24866,2021-03-09,2021-03-12,Dani Pinches,Polygender,43,83 Reynolds ParadeSuite 974,299,Howehaven,Tasmania,Australia,718.0,1188.0,99.0,2.0,198.0,Trousers,High-Waisted,L,violet,98.0,68.0,"A violet coloured, L sized, High-Waisted Trousers"
153,727,49677,2021-10-21,2021-11-17,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,719.0,542.0,98.0,3.0,294.0,Jacket,Leather,M,green,113.0,45.0,"A green coloured, M sized, Leather Jacket"
153,727,49677,2021-10-21,2021-11-17,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,720.0,698.0,113.0,1.0,113.0,Jacket,Parka,L,violet,119.0,53.0,"A violet coloured, L sized, Parka Jacket"
153,727,49677,2021-10-21,2021-11-17,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,721.0,769.0,109.0,3.0,327.0,Jacket,Peacoat,XL,violet,102.0,42.0,"A violet coloured, XL sized, Peacoat Jacket"
153,727,49677,2021-10-21,2021-11-17,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,722.0,989.0,106.0,2.0,212.0,Trousers,Wool,XL,orange,111.0,56.0,"A orange coloured, XL sized, Wool Trousers"
153,727,49677,2021-10-21,2021-11-17,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,723.0,1188.0,99.0,3.0,297.0,Trousers,High-Waisted,L,violet,98.0,68.0,"A violet coloured, L sized, High-Waisted Trousers"
153,727,49677,2021-10-21,2021-11-17,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,724.0,1235.0,112.0,3.0,336.0,Trousers,Tracksuit Bottoms,XS,yellow,91.0,76.0,"A yellow coloured, XS sized, Tracksuit Bottoms Trousers"
154,674,49994,2021-10-17,2021-11-07,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,725.0,347.0,109.0,1.0,109.0,Shirt,Mandarin Collar,M,violet,108.0,76.0,"A violet coloured, M sized, Mandarin Collar Shirt"
154,674,49994,2021-10-17,2021-11-07,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,726.0,1043.0,90.0,1.0,90.0,Trousers,Relaxed Leg,L,indigo,95.0,48.0,"A indigo coloured, L sized, Relaxed Leg Trousers"
154,674,49994,2021-10-17,2021-11-07,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,727.0,174.0,91.0,1.0,91.0,Shirt,Linen,XL,violet,116.0,73.0,"A violet coloured, XL sized, Linen Shirt"
154,674,49994,2021-10-17,2021-11-07,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,728.0,630.0,93.0,2.0,186.0,Jacket,Coach,XS,red,115.0,71.0,"A red coloured, XS sized, Coach Jacket"
154,674,49994,2021-10-17,2021-11-07,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,729.0,625.0,112.0,2.0,224.0,Jacket,Cardigan,XS,violet,118.0,40.0,"A violet coloured, XS sized, Cardigan Jacket"
155,834,11166,2021-06-30,2021-07-18,Glenn Keri,Non-binary,61,4838 Jacobi HillApt. 825,2848,Port Ellaside,New South Wales,Australia,730.0,512.0,102.0,1.0,102.0,Jacket,Windbreaker,M,blue,109.0,70.0,"A blue coloured, M sized, Windbreaker Jacket"
156,727,37878,2021-07-10,2021-07-29,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,731.0,1253.0,112.0,1.0,112.0,Trousers,Tracksuit Bottoms,L,indigo,91.0,50.0,"A indigo coloured, L sized, Tracksuit Bottoms Trousers"
156,727,37878,2021-07-10,2021-07-29,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,732.0,1155.0,99.0,2.0,198.0,Trousers,High-Waisted,XS,red,98.0,74.0,"A red coloured, XS sized, High-Waisted Trousers"
156,727,37878,2021-07-10,2021-07-29,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,733.0,438.0,107.0,2.0,214.0,Jacket,Denim,L,green,92.0,52.0,"A green coloured, L sized, Denim Jacket"
156,727,37878,2021-07-10,2021-07-29,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,734.0,719.0,119.0,1.0,119.0,Jacket,Trench Coat,XL,green,112.0,53.0,"A green coloured, XL sized, Trench Coat Jacket"
156,727,37878,2021-07-10,2021-07-29,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,735.0,470.0,118.0,3.0,354.0,Jacket,Puffer,XS,green,110.0,41.0,"A green coloured, XS sized, Puffer Jacket"
157,909,17955,2021-04-07,2021-04-17,Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,736.0,918.0,96.0,3.0,288.0,Trousers,Drawstring,L,orange,104.0,54.0,"A orange coloured, L sized, Drawstring Trousers"
157,909,17955,2021-04-07,2021-04-17,Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,737.0,585.0,100.0,1.0,100.0,Jacket,Bomber,XS,indigo,90.0,59.0,"A indigo coloured, XS sized, Bomber Jacket"
157,909,17955,2021-04-07,2021-04-17,Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,738.0,493.0,102.0,2.0,204.0,Jacket,Windbreaker,L,red,109.0,40.0,"A red coloured, L sized, Windbreaker Jacket"
157,909,17955,2021-04-07,2021-04-17,Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,739.0,442.0,107.0,1.0,107.0,Jacket,Denim,M,blue,92.0,61.0,"A blue coloured, M sized, Denim Jacket"
158,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,740.0,1173.0,99.0,2.0,198.0,Trousers,High-Waisted,L,green,98.0,75.0,"A green coloured, L sized, High-Waisted Trousers"
158,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,741.0,975.0,97.0,2.0,194.0,Trousers,Slim-Fit,XS,violet,119.0,70.0,"A violet coloured, XS sized, Slim-Fit Trousers"
158,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,742.0,238.0,106.0,1.0,106.0,Shirt,Chambray,L,indigo,105.0,79.0,"A indigo coloured, L sized, Chambray Shirt"
158,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,743.0,130.0,92.0,2.0,184.0,Shirt,Denim,XS,indigo,115.0,79.0,"A indigo coloured, XS sized, Denim Shirt"
158,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,744.0,257.0,95.0,2.0,190.0,Shirt,Polo,M,yellow,117.0,52.0,"A yellow coloured, M sized, Polo Shirt"
158,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,745.0,100.0,118.0,3.0,354.0,Shirt,Flannel,XS,violet,96.0,72.0,"A violet coloured, XS sized, Flannel Shirt"
